estuary	CommonName	LifeStage	SalZone	Winter	Spring	Summer	Fall	All	TaxaName	State	Latitude	Longitude	Count	PctDensity
BUZZARDS BAY	ATLANTIC CROAKER	ADULTS	0.5-25 ppt	0	0	0	0	0	"ATLANTIC CROAKER, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC CROAKER	ADULTS	>25 ppt	0	0	0	0	0	"ATLANTIC CROAKER, ADULTS, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC HERRING	ADULTS	0.5-25 ppt	3	3	2	2.666666667	2.666666667	"ATLANTIC HERRING, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	2.666666667	0.003847079
BUZZARDS BAY	ATLANTIC HERRING	ADULTS	>25 ppt	3	3	2	3	2.75	"ATLANTIC HERRING, ADULTS, >25 ppt"	MA	41.528883	-70.846083	2.75	0.0039673
BUZZARDS BAY	ATLANTIC MACKEREL	ADULTS	0.5-25 ppt	0	0	0	0	0	"ATLANTIC MACKEREL, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC MACKEREL	ADULTS	>25 ppt	1	2.666666667	2	2.666666667	2.083333333	"ATLANTIC MACKEREL, ADULTS, >25 ppt"	MA	41.528883	-70.846083	2.083333333	0.00300553
BUZZARDS BAY	ATLANTIC MENHADEN	ADULTS	0.5-25 ppt	0	2	3	2.666666667	1.916666667	"ATLANTIC MENHADEN, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	1.916666667	0.002765088
BUZZARDS BAY	ATLANTIC MENHADEN	ADULTS	>25 ppt	0	1.666666667	4.666666667	3	2.333333333	"ATLANTIC MENHADEN, ADULTS, >25 ppt"	MA	41.528883	-70.846083	2.333333333	0.003366194
BUZZARDS BAY	ATLANTIC SALMON	ADULTS	0.5-25 ppt	0	0	0	0	0	"ATLANTIC SALMON, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC SALMON	ADULTS	>25 ppt	0	0	0	0	0	"ATLANTIC SALMON, ADULTS, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC STINGRAY	ADULTS	0.5-25 ppt	0	0	0	0	0	"ATLANTIC STINGRAY, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC STINGRAY	ADULTS	>25 ppt	0	0	0	0	0	"ATLANTIC STINGRAY, ADULTS, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC STURGEON	ADULTS	0.5-25 ppt	2	2	2	2	2	"ATLANTIC STURGEON, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	2	0.002885309
BUZZARDS BAY	ATLANTIC STURGEON	ADULTS	>25 ppt	2	2	2	2	2	"ATLANTIC STURGEON, ADULTS, >25 ppt"	MA	41.528883	-70.846083	2	0.002885309
BUZZARDS BAY	ATLANTIC TOMCOD	ADULTS	0.5-25 ppt	3	3	3	3	3	"ATLANTIC TOMCOD, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	3	0.004327963
BUZZARDS BAY	ATLANTIC TOMCOD	ADULTS	>25 ppt	2	2	2	2	2	"ATLANTIC TOMCOD, ADULTS, >25 ppt"	MA	41.528883	-70.846083	2	0.002885309
BUZZARDS BAY	BAY ANCHOVY	ADULTS	0.5-25 ppt	2	2.333333333	3	2.666666667	2.5	"BAY ANCHOVY, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	2.5	0.003606636
BUZZARDS BAY	BAY ANCHOVY	ADULTS	>25 ppt	2	2.333333333	3.666666667	3.666666667	2.916666667	"BAY ANCHOVY, ADULTS, >25 ppt"	MA	41.528883	-70.846083	2.916666667	0.004207742
BUZZARDS BAY	BAY SCALLOP	ADULTS	0.5-25 ppt	4	4	4	4	4	"BAY SCALLOP, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	4	0.005770618
BUZZARDS BAY	BAY SCALLOP	ADULTS	>25 ppt	4	4	4	4	4	"BAY SCALLOP, ADULTS, >25 ppt"	MA	41.528883	-70.846083	4	0.005770618
BUZZARDS BAY	BLACK DRUM	ADULTS	0.5-25 ppt	0	0	0	0	0	"BLACK DRUM, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	BLACK DRUM	ADULTS	>25 ppt	0	0	0	0	0	"BLACK DRUM, ADULTS, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	BLACK SEA BASS	ADULTS	0.5-25 ppt	0	0.666666667	2	2	1.166666667	"BLACK SEA BASS, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	1.166666667	0.001683097
BUZZARDS BAY	BLACK SEA BASS	ADULTS	>25 ppt	0	1	3	2.666666667	1.666666667	"BLACK SEA BASS, ADULTS, >25 ppt"	MA	41.528883	-70.846083	1.666666667	0.002404424
BUZZARDS BAY	BLUE CRAB	ADULTS	0.5-25 ppt	0	1	3	2	1.5	"BLUE CRAB, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	1.5	0.002163982
BUZZARDS BAY	BLUE CRAB	ADULTS	>25 ppt	2	2.666666667	3	2.666666667	2.583333333	"BLUE CRAB, ADULTS, >25 ppt"	MA	41.528883	-70.846083	2.583333333	0.003726857
BUZZARDS BAY	BLUE MUSSEL	ADULTS	0.5-25 ppt	3	3	3	3	3	"BLUE MUSSEL, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	3	0.004327963
BUZZARDS BAY	BLUE MUSSEL	ADULTS	>25 ppt	5	5	5	5	5	"BLUE MUSSEL, ADULTS, >25 ppt"	MA	41.528883	-70.846083	5	0.007213272
BUZZARDS BAY	BLUEBACK HERRING	ADULTS	0.5-25 ppt	0	2	0.666666667	0	0.666666667	"BLUEBACK HERRING, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	0.666666667	0.00096177
BUZZARDS BAY	BLUEBACK HERRING	ADULTS	>25 ppt	2	3	3	2.666666667	2.666666667	"BLUEBACK HERRING, ADULTS, >25 ppt"	MA	41.528883	-70.846083	2.666666667	0.003847079
BUZZARDS BAY	BLUEFISH	ADULTS	0.5-25 ppt	0	0.666666667	3	3	1.666666667	"BLUEFISH, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	1.666666667	0.002404424
BUZZARDS BAY	BLUEFISH	ADULTS	>25 ppt	0	2.666666667	4	3	2.416666667	"BLUEFISH, ADULTS, >25 ppt"	MA	41.528883	-70.846083	2.416666667	0.003486415
BUZZARDS BAY	BROWN SHRIMP	ADULTS	0.5-25 ppt	0	0	0	0	0	"BROWN SHRIMP, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	BROWN SHRIMP	ADULTS	>25 ppt	0	0	0	0	0	"BROWN SHRIMP, ADULTS, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	BUTTERFISH	ADULTS	0.5-25 ppt	0.666666667	1.666666667	3	2.666666667	2	"BUTTERFISH, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	2	0.002885309
BUZZARDS BAY	BUTTERFISH	ADULTS	>25 ppt	0.666666667	1.666666667	4.666666667	3.666666667	2.666666667	"BUTTERFISH, ADULTS, >25 ppt"	MA	41.528883	-70.846083	2.666666667	0.003847079
BUZZARDS BAY	CHANNEL CATFISH	ADULTS	0.5-25 ppt	0	0	0	0	0	"CHANNEL CATFISH, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	CHANNEL CATFISH	ADULTS	>25 ppt	0	0	0	0	0	"CHANNEL CATFISH, ADULTS, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	COWNOSE RAY	ADULTS	0.5-25 ppt	0	0	0	0	0	"COWNOSE RAY, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	COWNOSE RAY	ADULTS	>25 ppt	0	0	0.666666667	1.333333333	0.5	"COWNOSE RAY, ADULTS, >25 ppt"	MA	41.528883	-70.846083	0.5	0.000721327
BUZZARDS BAY	CUNNER	ADULTS	0.5-25 ppt	3	3.666666667	4.666666667	4	3.833333333	"CUNNER, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	3.833333333	0.005530176
BUZZARDS BAY	CUNNER	ADULTS	>25 ppt	3	3.666666667	4.666666667	4	3.833333333	"CUNNER, ADULTS, >25 ppt"	MA	41.528883	-70.846083	3.833333333	0.005530176
BUZZARDS BAY	DAGGERBLADE GRASS SHRIMP	ADULTS	0.5-25 ppt	5	4.333333333	4.666666667	5	4.75	"DAGGERBLADE GRASS SHRIMP, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	4.75	0.006852609
BUZZARDS BAY	DAGGERBLADE GRASS SHRIMP	ADULTS	>25 ppt	4	3.333333333	3.666666667	4	3.75	"DAGGERBLADE GRASS SHRIMP, ADULTS, >25 ppt"	MA	41.528883	-70.846083	3.75	0.005409954
BUZZARDS BAY	EASTERN OYSTER	ADULTS	0.5-25 ppt	3	3	3	3	3	"EASTERN OYSTER, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	3	0.004327963
BUZZARDS BAY	EASTERN OYSTER	ADULTS	>25 ppt	3	3	3	3	3	"EASTERN OYSTER, ADULTS, >25 ppt"	MA	41.528883	-70.846083	3	0.004327963
BUZZARDS BAY	GOBIES	ADULTS	0.5-25 ppt	2	2	2	2	2	"GOBIES, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	2	0.002885309
BUZZARDS BAY	GOBIES	ADULTS	>25 ppt	2	2	2	2	2	"GOBIES, ADULTS, >25 ppt"	MA	41.528883	-70.846083	2	0.002885309
BUZZARDS BAY	HADDOCK	ADULTS	0.5-25 ppt	0	0	0	0	0	"HADDOCK, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	HADDOCK	ADULTS	>25 ppt	0	1.333333333	2	1.333333333	1.166666667	"HADDOCK, ADULTS, >25 ppt"	MA	41.528883	-70.846083	1.166666667	0.001683097
BUZZARDS BAY	HOGCHOKER	ADULTS	0.5-25 ppt	3	3	3	3	3	"HOGCHOKER, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	3	0.004327963
BUZZARDS BAY	HOGCHOKER	ADULTS	>25 ppt	2	2	2	2	2	"HOGCHOKER, ADULTS, >25 ppt"	MA	41.528883	-70.846083	2	0.002885309
BUZZARDS BAY	KILLIFISHES	ADULTS	0.5-25 ppt	4	4	4	4	4	"KILLIFISHES, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	4	0.005770618
BUZZARDS BAY	KILLIFISHES	ADULTS	>25 ppt	3	3	3	3	3	"KILLIFISHES, ADULTS, >25 ppt"	MA	41.528883	-70.846083	3	0.004327963
BUZZARDS BAY	MULLETS	ADULTS	0.5-25 ppt	0	0.666666667	2	1.333333333	1	"MULLETS, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	1	0.001442654
BUZZARDS BAY	MULLETS	ADULTS	>25 ppt	0	0.666666667	2	1.333333333	1	"MULLETS, ADULTS, >25 ppt"	MA	41.528883	-70.846083	1	0.001442654
BUZZARDS BAY	NORTHERN KINGFISH	ADULTS	0.5-25 ppt	0	0.666666667	2	1.333333333	1	"NORTHERN KINGFISH, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	1	0.001442654
BUZZARDS BAY	NORTHERN KINGFISH	ADULTS	>25 ppt	0	0.666666667	2	1.333333333	1	"NORTHERN KINGFISH, ADULTS, >25 ppt"	MA	41.528883	-70.846083	1	0.001442654
BUZZARDS BAY	NORTHERN PIPEFISH	ADULTS	0.5-25 ppt	2	2.666666667	3	2.666666667	2.583333333	"NORTHERN PIPEFISH, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	2.583333333	0.003726857
BUZZARDS BAY	NORTHERN PIPEFISH	ADULTS	>25 ppt	2	2.666666667	3	2.666666667	2.583333333	"NORTHERN PIPEFISH, ADULTS, >25 ppt"	MA	41.528883	-70.846083	2.583333333	0.003726857
BUZZARDS BAY	NORTHERN SEAROBIN	ADULTS	0.5-25 ppt	0	1	3	2	1.5	"NORTHERN SEAROBIN, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	1.5	0.002163982
BUZZARDS BAY	NORTHERN SEAROBIN	ADULTS	>25 ppt	0	1	3	2	1.5	"NORTHERN SEAROBIN, ADULTS, >25 ppt"	MA	41.528883	-70.846083	1.5	0.002163982
BUZZARDS BAY	NORTHERN SHRIMP	ADULTS	0.5-25 ppt	0	0	0	0	0	"NORTHERN SHRIMP, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	NORTHERN SHRIMP	ADULTS	>25 ppt	0	0	0	0	0	"NORTHERN SHRIMP, ADULTS, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	OYSTER TOADFISH	ADULTS	0.5-25 ppt	3	3	3	3	3	"OYSTER TOADFISH, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	3	0.004327963
BUZZARDS BAY	OYSTER TOADFISH	ADULTS	>25 ppt	3	3	3	3	3	"OYSTER TOADFISH, ADULTS, >25 ppt"	MA	41.528883	-70.846083	3	0.004327963
BUZZARDS BAY	PINFISH	ADULTS	0.5-25 ppt	0	0	0	0	0	"PINFISH, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	PINFISH	ADULTS	>25 ppt	0	0	0	0	0	"PINFISH, ADULTS, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	POLLOCK	ADULTS	0.5-25 ppt	0	0	0	0	0	"POLLOCK, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	POLLOCK	ADULTS	>25 ppt	0	0	0	0	0	"POLLOCK, ADULTS, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	QUAHOG	ADULTS	0.5-25 ppt	5	5	5	5	5	"QUAHOG, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	5	0.007213272
BUZZARDS BAY	QUAHOG	ADULTS	>25 ppt	5	5	5	5	5	"QUAHOG, ADULTS, >25 ppt"	MA	41.528883	-70.846083	5	0.007213272
BUZZARDS BAY	RAINBOW SMELT	ADULTS	0.5-25 ppt	3	3	3	3	3	"RAINBOW SMELT, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	3	0.004327963
BUZZARDS BAY	RAINBOW SMELT	ADULTS	>25 ppt	2	2	2.666666667	3	2.416666667	"RAINBOW SMELT, ADULTS, >25 ppt"	MA	41.528883	-70.846083	2.416666667	0.003486415
BUZZARDS BAY	RED DRUM	ADULTS	0.5-25 ppt	0	0	0	0	0	"RED DRUM, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	RED DRUM	ADULTS	>25 ppt	0	0	0	0	0	"RED DRUM, ADULTS, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	RED HAKE	ADULTS	0.5-25 ppt	0	1.666666667	3	2	1.666666667	"RED HAKE, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	1.666666667	0.002404424
BUZZARDS BAY	RED HAKE	ADULTS	>25 ppt	2	2.666666667	3	2.666666667	2.583333333	"RED HAKE, ADULTS, >25 ppt"	MA	41.528883	-70.846083	2.583333333	0.003726857
BUZZARDS BAY	SCUP	ADULTS	0.5-25 ppt	0	0.666666667	2	1.333333333	1	"SCUP, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	1	0.001442654
BUZZARDS BAY	SCUP	ADULTS	>25 ppt	0	2.333333333	4.666666667	2.666666667	2.416666667	"SCUP, ADULTS, >25 ppt"	MA	41.528883	-70.846083	2.416666667	0.003486415
BUZZARDS BAY	SEVENSPINE BAY SHRIMP	ADULTS	0.5-25 ppt	4.333333333	4.666666667	5	5	4.75	"SEVENSPINE BAY SHRIMP, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	4.75	0.006852609
BUZZARDS BAY	SEVENSPINE BAY SHRIMP	ADULTS	>25 ppt	3.333333333	3.666666667	4	4	3.75	"SEVENSPINE BAY SHRIMP, ADULTS, >25 ppt"	MA	41.528883	-70.846083	3.75	0.005409954
BUZZARDS BAY	SHEEPSHEAD MINNOW	ADULTS	0.5-25 ppt	3	3	3	3	3	"SHEEPSHEAD MINNOW, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	3	0.004327963
BUZZARDS BAY	SHEEPSHEAD MINNOW	ADULTS	>25 ppt	2	2	2	2	2	"SHEEPSHEAD MINNOW, ADULTS, >25 ppt"	MA	41.528883	-70.846083	2	0.002885309
BUZZARDS BAY	SHORTNOSE STURGEON	ADULTS	0.5-25 ppt	0	0	0	0	0	"SHORTNOSE STURGEON, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	SHORTNOSE STURGEON	ADULTS	>25 ppt	0	0	0	0	0	"SHORTNOSE STURGEON, ADULTS, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	SILVERSIDES	ADULTS	0.5-25 ppt	5	5	5	5	5	"SILVERSIDES, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	5	0.007213272
BUZZARDS BAY	SILVERSIDES	ADULTS	>25 ppt	5	5	5	5	5	"SILVERSIDES, ADULTS, >25 ppt"	MA	41.528883	-70.846083	5	0.007213272
BUZZARDS BAY	SKATES	ADULTS	0.5-25 ppt	0	0	0	0	0	"SKATES, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	SKATES	ADULTS	>25 ppt	4	4	4	4	4	"SKATES, ADULTS, >25 ppt"	MA	41.528883	-70.846083	4	0.005770618
BUZZARDS BAY	SOFTSHELL CLAM	ADULTS	0.5-25 ppt	3	3	3	3	3	"SOFTSHELL CLAM, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	3	0.004327963
BUZZARDS BAY	SOFTSHELL CLAM	ADULTS	>25 ppt	4	4	4	4	4	"SOFTSHELL CLAM, ADULTS, >25 ppt"	MA	41.528883	-70.846083	4	0.005770618
BUZZARDS BAY	SPOT	ADULTS	0.5-25 ppt	0	0	0	0	0	"SPOT, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	SPOT	ADULTS	>25 ppt	0	0	0	0	0	"SPOT, ADULTS, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	SPOTTED SEATROUT	ADULTS	0.5-25 ppt	0	0	0	0	0	"SPOTTED SEATROUT, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	SPOTTED SEATROUT	ADULTS	>25 ppt	0	0	0	0	0	"SPOTTED SEATROUT, ADULTS, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	STRIPED BASS	ADULTS	0.5-25 ppt	0	1.666666667	3	1.333333333	1.5	"STRIPED BASS, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	1.5	0.002163982
BUZZARDS BAY	STRIPED BASS	ADULTS	>25 ppt	0	2	3	2.666666667	1.916666667	"STRIPED BASS, ADULTS, >25 ppt"	MA	41.528883	-70.846083	1.916666667	0.002765088
BUZZARDS BAY	SUMMER FLOUNDER	ADULTS	0.5-25 ppt	0	1	3	2	1.5	"SUMMER FLOUNDER, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	1.5	0.002163982
BUZZARDS BAY	SUMMER FLOUNDER	ADULTS	>25 ppt	0	1	3	2	1.5	"SUMMER FLOUNDER, ADULTS, >25 ppt"	MA	41.528883	-70.846083	1.5	0.002163982
BUZZARDS BAY	TAUTOG	ADULTS	0.5-25 ppt	0	3.333333333	4	3.666666667	2.75	"TAUTOG, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	2.75	0.0039673
BUZZARDS BAY	TAUTOG	ADULTS	>25 ppt	2	3.333333333	4	3.666666667	3.25	"TAUTOG, ADULTS, >25 ppt"	MA	41.528883	-70.846083	3.25	0.004688627
BUZZARDS BAY	WEAKFISH	ADULTS	0.5-25 ppt	0	1	3	2	1.5	"WEAKFISH, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	1.5	0.002163982
BUZZARDS BAY	WEAKFISH	ADULTS	>25 ppt	0	0.666666667	2	1.333333333	1	"WEAKFISH, ADULTS, >25 ppt"	MA	41.528883	-70.846083	1	0.001442654
BUZZARDS BAY	WHITE PERCH	ADULTS	0.5-25 ppt	3	3	3	3	3	"WHITE PERCH, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	3	0.004327963
BUZZARDS BAY	WHITE PERCH	ADULTS	>25 ppt	2	2	2	2	2	"WHITE PERCH, ADULTS, >25 ppt"	MA	41.528883	-70.846083	2	0.002885309
BUZZARDS BAY	WINDOWPANE FLOUNDER	ADULTS	0.5-25 ppt	3	3	3	3	3	"WINDOWPANE FLOUNDER, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	3	0.004327963
BUZZARDS BAY	WINDOWPANE FLOUNDER	ADULTS	>25 ppt	3	3	3	3	3	"WINDOWPANE FLOUNDER, ADULTS, >25 ppt"	MA	41.528883	-70.846083	3	0.004327963
BUZZARDS BAY	WINTER FLOUNDER	ADULTS	0.5-25 ppt	3	5	2	3.333333333	3.333333333	"WINTER FLOUNDER, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	3.333333333	0.004808848
BUZZARDS BAY	WINTER FLOUNDER	ADULTS	>25 ppt	3	5	3	3.333333333	3.583333333	"WINTER FLOUNDER, ADULTS, >25 ppt"	MA	41.528883	-70.846083	3.583333333	0.005169512
BUZZARDS BAY	YELLOW PERCH	ADULTS	0.5-25 ppt	2	2	2	2	2	"YELLOW PERCH, ADULTS, 0.5-25 ppt"	MA	41.528883	-70.846083	2	0.002885309
BUZZARDS BAY	YELLOW PERCH	ADULTS	>25 ppt	0	0	0	0	0	"YELLOW PERCH, ADULTS, >25 ppt"	MA	41.528883	-70.846083	0	0
CAPE COD BAY	ALEWIFE	ADULTS	0.5-25 ppt	0	3	4	2	2.25	"ALEWIFE, ADULTS, 0.5-25 ppt"	MA	41.954	-70.36	2.25	0.002883075
CAPE COD BAY	ALEWIFE	ADULTS	>25 ppt	2	3.666666667	4	3	3.166666667	"ALEWIFE, ADULTS, >25 ppt"	MA	41.954	-70.36	3.166666667	0.004057662
CAPE COD BAY	AMERICAN EEL	ADULTS	0.5-25 ppt	0	0	0.666666667	2.666666667	0.833333333	"AMERICAN EEL, ADULTS, 0.5-25 ppt"	MA	41.954	-70.36	0.833333333	0.001067806
CAPE COD BAY	AMERICAN EEL	ADULTS	>25 ppt	0	0	0.666666667	2.666666667	0.833333333	"AMERICAN EEL, ADULTS, >25 ppt"	MA	41.954	-70.36	0.833333333	0.001067806
CAPE COD BAY	AMERICAN LOBSTER	ADULTS	0.5-25 ppt	0.666666667	2	3	3	2.166666667	"AMERICAN LOBSTER, ADULTS, 0.5-25 ppt"	MA	41.954	-70.36	2.166666667	0.002776295
CAPE COD BAY	AMERICAN LOBSTER	ADULTS	>25 ppt	3	3.666666667	4	3.666666667	3.583333333	"AMERICAN LOBSTER, ADULTS, >25 ppt"	MA	41.954	-70.36	3.583333333	0.004591564
CAPE COD BAY	AMERICAN PLAICE	ADULTS	0.5-25 ppt	0	0	0	0	0	"AMERICAN PLAICE, ADULTS, 0.5-25 ppt"	MA	41.954	-70.36	0	0
CAPE COD BAY	AMERICAN PLAICE	ADULTS	>25 ppt	4	4	3.333333333	3.666666667	3.75	"AMERICAN PLAICE, ADULTS, >25 ppt"	MA	41.954	-70.36	3.75	0.004805125
CAPE COD BAY	AMERICAN SAND LANCE	ADULTS	0.5-25 ppt	0	0	0	0	0	"AMERICAN SAND LANCE, ADULTS, 0.5-25 ppt"	MA	41.954	-70.36	0	0
CAPE COD BAY	AMERICAN SAND LANCE	ADULTS	>25 ppt	3	4	4	4	3.75	"AMERICAN SAND LANCE, ADULTS, >25 ppt"	MA	41.954	-70.36	3.75	0.004805125
CAPE COD BAY	AMERICAN SHAD	ADULTS	0.5-25 ppt	0	1.333333333	2	0.666666667	1	"AMERICAN SHAD, ADULTS, 0.5-25 ppt"	MA	41.954	-70.36	1	0.001281367
CAPE COD BAY	AMERICAN SHAD	ADULTS	>25 ppt	0	1.333333333	2	0.666666667	1	"AMERICAN SHAD, ADULTS, >25 ppt"	MA	41.954	-70.36	1	0.001281367
CAPE COD BAY	ATLANTIC COD	ADULTS	0.5-25 ppt	2	2	0.666666667	0.666666667	1.333333333	"ATLANTIC COD, ADULTS, 0.5-25 ppt"	MA	41.954	-70.36	1.333333333	0.001708489
CAPE COD BAY	ATLANTIC COD	ADULTS	>25 ppt	3	3	2.333333333	2.666666667	2.75	"ATLANTIC COD, ADULTS, >25 ppt"	MA	41.954	-70.36	2.75	0.003523759
CAPE COD BAY	ATLANTIC HERRING	ADULTS	0.5-25 ppt	2	2.666666667	2	3	2.416666667	"ATLANTIC HERRING, ADULTS, 0.5-25 ppt"	MA	41.954	-70.36	2.416666667	0.003096636
CAPE COD BAY	ATLANTIC HERRING	ADULTS	>25 ppt	4	3.666666667	2	3.333333333	3.25	"ATLANTIC HERRING, ADULTS, >25 ppt"	MA	41.954	-70.36	3.25	0.004164442
CAPE COD BAY	ATLANTIC MACKEREL	ADULTS	0.5-25 ppt	0	1	3	0.666666667	1.166666667	"ATLANTIC MACKEREL, ADULTS, 0.5-25 ppt"	MA	41.954	-70.36	1.166666667	0.001494928
CAPE COD BAY	ATLANTIC MACKEREL	ADULTS	>25 ppt	0	1.333333333	3.666666667	3	2	"ATLANTIC MACKEREL, ADULTS, >25 ppt"	MA	41.954	-70.36	2	0.002562734
CAPE COD BAY	ATLANTIC MENHADEN	ADULTS	0.5-25 ppt	0	1	3	3	1.75	"ATLANTIC MENHADEN, ADULTS, 0.5-25 ppt"	MA	41.954	-70.36	1.75	0.002242392
CAPE COD BAY	ATLANTIC MENHADEN	ADULTS	>25 ppt	0	1	3.666666667	3.333333333	2	"ATLANTIC MENHADEN, ADULTS, >25 ppt"	MA	41.954	-70.36	2	0.002562734
CAPE COD BAY	ATLANTIC ROCK CRAB	ADULTS	0.5-25 ppt	3	3	3	3	3	"ATLANTIC ROCK CRAB, ADULTS, 0.5-25 ppt"	MA	41.954	-70.36	3	0.0038441
CAPE COD BAY	ATLANTIC ROCK CRAB	ADULTS	>25 ppt	3	3.333333333	4	4	3.583333333	"ATLANTIC ROCK CRAB, ADULTS, >25 ppt"	MA	41.954	-70.36	3.583333333	0.004591564
CAPE COD BAY	ATLANTIC SALMON	ADULTS	0.5-25 ppt	0	0	0	0	0	"ATLANTIC SALMON, ADULTS, 0.5-25 ppt"	MA	41.954	-70.36	0	0
CAPE COD BAY	ATLANTIC SALMON	ADULTS	>25 ppt	0	0	0	0	0	"ATLANTIC SALMON, ADULTS, >25 ppt"	MA	41.954	-70.36	0	0
CAPE COD BAY	ATLANTIC STURGEON	ADULTS	0.5-25 ppt	0	0	0	0	0	"ATLANTIC STURGEON, ADULTS, 0.5-25 ppt"	MA	41.954	-70.36	0	0
CAPE COD BAY	ATLANTIC STURGEON	ADULTS	>25 ppt	0	1.333333333	2	2	1.333333333	"ATLANTIC STURGEON, ADULTS, >25 ppt"	MA	41.954	-70.36	1.333333333	0.001708489
